id,Song_Name,Artist_Name,Album_Name,Genre,Price,CopyRight,Time,Released
6759,"Life of the Party The Weeknd R&B / Soul , Music , Rock , Contemporary R&B $ 1.29 4:57",None,Trilogy,None,None,"‰ ãÑ 2012 XO & co. , Inc.",None,13-Nov-12
6760,"Thursday R&B / Soul , Music , Rock , Contemporary R&B $ 1.29 ‰ ãÑ 2012 XO & co. , Inc. 5:19",The Weeknd,Trilogy,None,None,None,None,13-Nov-12
6761,"The Zone ( feat . Drake ) R&B / Soul , Music , Rock , Contemporary R&B ‰ ãÑ 2012 XO & co. , Inc. 6:58",The Weeknd,Trilogy,None,$ 1.29,None,None,13-Nov-12
6762,"The Birds , Pt. 1 The Weeknd Trilogy R&B / Soul , Music , Rock , Contemporary R&B ‰ ãÑ 2012 XO & co. , Inc. 3:34 13-Nov-12",None,None,None,$ 1.29,None,None,None
6763,"The Birds , Pt. 2 5:50",The Weeknd,Trilogy,"R&B / Soul , Music , Rock , Contemporary R&B",$ 1.29,"‰ ãÑ 2012 XO & co. , Inc.",None,13-Nov-12
6764,"Gone The Weeknd Trilogy R&B / Soul , Music , Rock , Contemporary R&B $ 1.29 ‰ ãÑ 2012 XO & co. , Inc.",None,None,None,None,None,8:07,13-Nov-12
6765,Rolling Stone The Weeknd Trilogy $ 1.29 13-Nov-12,None,None,"R&B / Soul , Music , Rock , Contemporary R&B",None,"‰ ãÑ 2012 XO & co. , Inc.",3:50,None
6766,"Heaven or Las Vegas Trilogy R&B / Soul , Music , Rock , Contemporary R&B 5:53",The Weeknd,None,None,$ 1.29,"‰ ãÑ 2012 XO & co. , Inc.",None,13-Nov-12
6767,Valerie Trilogy,The Weeknd,None,"R&B / Soul , Music , Rock , Contemporary R&B",$ 1.29,"‰ ãÑ 2012 XO & co. , Inc.",4:46,13-Nov-12
6768,"D.D. . The Weeknd R&B / Soul , Music , Rock , Contemporary R&B 13-Nov-12",None,Trilogy,None,$ 1.29,"‰ ãÑ 2012 XO & co. , Inc.",4:35,None
6769,"Montreal The Weeknd R&B / Soul , Music , Rock , Contemporary R&B $ 1.29 4:10",None,Trilogy,None,None,"‰ ãÑ 2012 XO & co. , Inc.",None,13-Nov-12
6770,"Outside The Weeknd Trilogy R&B / Soul , Music , Rock , Contemporary R&B $ 1.29 ‰ ãÑ 2012 XO & co. , Inc. 4:20 13-Nov-12",None,None,None,None,None,None,None
6771,"XO / The Host Trilogy R&B / Soul , Music , Rock , Contemporary R&B 7:23 13-Nov-12",The Weeknd,None,None,$ 1.29,"‰ ãÑ 2012 XO & co. , Inc.",None,None
6772,"Initiation The Weeknd Trilogy R&B / Soul , Music , Rock , Contemporary R&B $ 1.29 ‰ ãÑ 2012 XO & co. , Inc. 13-Nov-12",None,None,None,None,None,4:20,None
6773,"Same Old Song ( feat . Juicy J ) Trilogy R&B / Soul , Music , Rock , Contemporary R&B $ 1.29 ‰ ãÑ 2012 XO & co. , Inc. 5:12 13-Nov-12",The Weeknd,None,None,None,None,None,None
6774,The Fall $ 1.29 5:45,The Weeknd,Trilogy,"R&B / Soul , Music , Rock , Contemporary R&B",None,"‰ ãÑ 2012 XO & co. , Inc.",None,13-Nov-12
6775,"Next The Weeknd Trilogy R&B / Soul , Music , Rock , Contemporary R&B $ 1.29 ‰ ãÑ 2012 XO & co. , Inc. 6:00 13-Nov-12",None,None,None,None,None,None,None
6776,"Echoes of Silence R&B / Soul , Music , Rock , Contemporary R&B $ 1.29",The Weeknd,Trilogy,None,None,"‰ ãÑ 2012 XO & co. , Inc.",4:02,13-Nov-12
6777,Till Dawn ( Here Comes the Sun ) The Weeknd $ 1.29 5:19 13-Nov-12,None,Trilogy,"R&B / Soul , Music , Rock , Contemporary R&B",None,"‰ ãÑ 2012 XO & co. , Inc.",None,None
6778,"The Zone ( Closed-Captioned ) The Weeknd R&B / Soul , Music , Rock , Contemporary R&B",None,Trilogy,None,$ 1.99,"‰ ãÑ 2012 XO & co. , Inc.",5:16,13-Nov-12
6779,"Whatcha Got In That Cup Country , Music , Contemporary Country , Honky Tonk $ 1.29 2:57 29-Oct-13",Thomas Rhett,It Goes Like This,None,None,"‰ ãÑ 2013 The Valory Music Co. , LLC",None,None
6780,"Something To Do With My Hands Thomas Rhett It Goes Like This ‰ ãÑ 2013 The Valory Music Co. , LLC",None,None,"Country , Music , Contemporary Country , Honky Tonk",$ 1.29,None,3:21,29-Oct-13
6781,Call Me Up It Goes Like This $ 1.29,Thomas Rhett,None,"Country , Music , Contemporary Country , Honky Tonk",None,"‰ ãÑ 2013 The Valory Music Co. , LLC",3:16,29-Oct-13
6782,It Goes Like This Thomas Rhett It Goes Like This $ 1.29 3:07 29-Oct-13,None,None,"Country , Music , Contemporary Country , Honky Tonk",None,"‰ ãÑ 2013 The Valory Music Co. , LLC",None,None
6783,"Make Me Wan na Thomas Rhett It Goes Like This Country , Music , Contemporary Country , Honky Tonk $ 1.29 3:46 29-Oct-13",None,None,None,None,"‰ ãÑ 2013 The Valory Music Co. , LLC",None,None
6784,"Front Porch Junkies ( Remix ) It Goes Like This ‰ ãÑ 2013 The Valory Music Co. , LLC",Thomas Rhett,None,"Country , Music , Contemporary Country , Honky Tonk",$ 1.29,None,3:44,29-Oct-13
6785,"In a Minute It Goes Like This ‰ ãÑ 2013 The Valory Music Co. , LLC",Thomas Rhett,None,"Country , Music , Contemporary Country , Honky Tonk",$ 1.29,None,3:42,29-Oct-13
6786,Take You Home Thomas Rhett It Goes Like This $ 1.29,None,None,"Country , Music , Contemporary Country , Honky Tonk",None,"‰ ãÑ 2013 The Valory Music Co. , LLC",3:38,29-Oct-13
6787,Sorry For Partyin ' 3:28,Thomas Rhett,It Goes Like This,"Country , Music , Contemporary Country , Honky Tonk",$ 1.29,"‰ ãÑ 2013 The Valory Music Co. , LLC",None,29-Oct-13
6788,"All-American Middle Class White Boy It Goes Like This Country , Music , Contemporary Country , Honky Tonk ‰ ãÑ 2013 The Valory Music Co. , LLC",Thomas Rhett,None,None,$ 1.29,None,2:58,29-Oct-13
6789,"Beer With Jesus Thomas Rhett It Goes Like This Country , Music , Contemporary Country , Honky Tonk ‰ ãÑ 2013 The Valory Music Co. , LLC 29-Oct-13",None,None,None,$ 1.29,None,4:14,None
6790,"Anthem Country , Music Album Only",Thomas Rhett,Tangled Up,None,None,"‰ ãÑ 2015 The Valory Music Co. , LLC",3:13,None
6791,"Crash and Burn Country , Music ‰ ãÑ 2015 The Valory Music Co. , LLC 3:10",Thomas Rhett,Tangled Up,None,$ 1.29,None,None,None
6792,South Side 2:51,Thomas Rhett,Tangled Up,"Country , Music",Album Only,"‰ ãÑ 2015 The Valory Music Co. , LLC",None,None
6793,Die a Happy Man Thomas Rhett Tangled Up 3:48,None,None,"Country , Music",$ 1.29,"‰ ãÑ 2015 The Valory Music Co. , LLC",None,None
6794,"Vacation Thomas Rhett Tangled Up Country , Music ‰ ãÑ 2015 The Valory Music Co. , LLC",None,None,None,$ 1.29,None,3:43,None
6795,"Like It 's the Last Time Tangled Up Country , Music ‰ ãÑ 2015 The Valory Music Co. , LLC",Thomas Rhett,None,None,Album Only,None,3:10,None
6796,"T-Shirt Thomas Rhett Tangled Up Country , Music $ 1.29 3:47",None,None,None,None,"‰ ãÑ 2015 The Valory Music Co. , LLC",None,None
6797,"Single Girl Tangled Up Country , Music 3:18",Thomas Rhett,None,None,Album Only,"‰ ãÑ 2015 The Valory Music Co. , LLC",None,None
6798,"The Day You Stop Lookin ' Back Thomas Rhett Tangled Up Country , Music Album Only",None,None,None,None,"‰ ãÑ 2015 The Valory Music Co. , LLC",3:25,None
6799,"Tangled Thomas Rhett Album Only ‰ ãÑ 2015 The Valory Music Co. , LLC",None,Tangled Up,"Country , Music",None,None,3:33,None
6800,Playing With Fire ( feat . Jordin Sparks ) Thomas Rhett Tangled Up Album Only,None,None,"Country , Music",None,"‰ ãÑ 2015 The Valory Music Co. , LLC",3:26,None
6801,"I Feel Good ( feat . LunchMoney Lewis ) Tangled Up Country , Music ‰ ãÑ 2015 The Valory Music Co. , LLC 3:16",Thomas Rhett,None,None,$ 1.29,None,None,None
6802,"Learned It From the Radio Thomas Rhett Tangled Up Country , Music Album Only 3:39",None,None,None,None,"‰ ãÑ 2015 The Valory Music Co. , LLC",None,None
6803,Ordinary Human OneRepublic 4:51,None,The Giver : Music Collection,"Soundtrack , Music",$ 1.29,‰ ãÑ 2014 School Boy/Interscope Records,None,5-Aug-14
6804,"One Minute More Soundtrack , Music Album Only 5-Aug-14",Capital Cities,The Giver : Music Collection,None,None,‰ ãÑ 2014 School Boy/Interscope Records,3:22,None
6805,Silent ‰ ãÑ 2014 School Boy/Interscope Records 3:33,Tori Kelly,The Giver : Music Collection,"Soundtrack , Music",Album Only,None,None,5-Aug-14
6806,"Feel What 's Good Jake Bugg Soundtrack , Music Album Only ‰ ãÑ 2014 School Boy/Interscope Records 4:01 5-Aug-14",None,The Giver : Music Collection,None,None,None,None,None
6807,"Children Bruno Major Soundtrack , Music Album Only",None,The Giver : Music Collection,None,None,‰ ãÑ 2014 School Boy/Interscope Records,3:55,5-Aug-14
6808,Whole Rixton The Giver : Music Collection Album Only 5-Aug-14,None,None,"Soundtrack , Music",None,‰ ãÑ 2014 School Boy/Interscope Records,3:40,None
6809,Here Today The Giver : Music Collection Album Only 3:55,Aloe Blacc,None,"Soundtrack , Music",None,‰ ãÑ 2014 School Boy/Interscope Records,None,5-Aug-14
6810,"Shine My Way Sheppard The Giver : Music Collection Soundtrack , Music",None,None,None,Album Only,‰ ãÑ 2014 School Boy/Interscope Records,4:33,5-Aug-14
6811,"Difference Maker NEEDTOBREATHE Soundtrack , Music Album Only 5:42 5-Aug-14",None,The Giver : Music Collection,None,None,‰ ãÑ 2014 School Boy/Interscope Records,None,None
6812,"I Lived OneRepublic The Giver : Music Collection Soundtrack , Music Album Only 3:55",None,None,None,None,‰ ãÑ 2014 School Boy/Interscope Records,None,5-Aug-14
6813,"Different Colors WALK THE MOON TALKING IS HARD Alternative , Music , Indie Rock , Rock $ 1.29 ‰ ãÑ 2014 RCA Records , a division of Sony Music Entertainment 28-Nov-14",None,None,None,None,None,3:42,None
6814,"Sidekick WALK THE MOON TALKING IS HARD Alternative , Music , Indie Rock , Rock ‰ ãÑ 2014 RCA Records , a division of Sony Music Entertainment 2:55 28-Nov-14",None,None,None,$ 1.29,None,None,None
6815,"Shut Up and Dance WALK THE MOON TALKING IS HARD Alternative , Music , Indie Rock , Rock $ 1.29 3:19 28-Nov-14",None,None,None,None,"‰ ãÑ 2014 RCA Records , a division of Sony Music Entertainment",None,None
6816,"Up 2 U WALK THE MOON TALKING IS HARD ‰ ãÑ 2014 RCA Records , a division of Sony Music Entertainment",None,None,"Alternative , Music , Indie Rock , Rock",$ 1.29,None,3:23,28-Nov-14
6817,"Avalanche WALK THE MOON Alternative , Music , Indie Rock , Rock $ 1.29 ‰ ãÑ 2014 RCA Records , a division of Sony Music Entertainment 3:40",None,TALKING IS HARD,None,None,None,None,28-Nov-14
6818,"Portugal WALK THE MOON TALKING IS HARD ‰ ãÑ 2014 RCA Records , a division of Sony Music Entertainment 4:01",None,None,"Alternative , Music , Indie Rock , Rock",$ 1.29,None,None,28-Nov-14
6819,"Down In the Dumps WALK THE MOON Alternative , Music , Indie Rock , Rock $ 1.29 ‰ ãÑ 2014 RCA Records , a division of Sony Music Entertainment",None,TALKING IS HARD,None,None,None,4:25,28-Nov-14
6820,"Work This Body $ 1.29 ‰ ãÑ 2014 RCA Records , a division of Sony Music Entertainment 28-Nov-14",WALK THE MOON,TALKING IS HARD,"Alternative , Music , Indie Rock , Rock",None,None,2:57,None
6821,"Spend Your $ $ $ Alternative , Music , Indie Rock , Rock $ 1.29 ‰ ãÑ 2014 RCA Records , a division of Sony Music Entertainment 28-Nov-14",WALK THE MOON,TALKING IS HARD,None,None,None,3:22,None
6822,"We Are the Kids WALK THE MOON TALKING IS HARD ‰ ãÑ 2014 RCA Records , a division of Sony Music Entertainment 3:37",None,None,"Alternative , Music , Indie Rock , Rock",$ 1.29,None,None,28-Nov-14
6823,"Come Under the Covers WALK THE MOON Alternative , Music , Indie Rock , Rock $ 1.29",None,TALKING IS HARD,None,None,"‰ ãÑ 2014 RCA Records , a division of Sony Music Entertainment",3:51,28-Nov-14
6824,"Aquaman WALK THE MOON Alternative , Music , Indie Rock , Rock $ 1.29 ‰ ãÑ 2014 RCA Records , a division of Sony Music Entertainment 3:59 28-Nov-14",None,TALKING IS HARD,None,None,None,None,None
6825,"Uptown Funk ( feat . Bruno Mars ) Now That 's What I Call Music , Vol . 53 Pop , Music Album Only 4:27",Mark Ronson,None,None,None,"‰ ãÑ This compilation ( P ) 2015 UMG Recordings , Inc. and Sony Music Entertainment",None,3-Feb-15
6826,"Lips Are Movin Meghan Trainor Now That 's What I Call Music , Vol . 53 Pop , Music ‰ ãÑ This compilation ( P ) 2015 UMG Recordings , Inc. and Sony Music Entertainment 2:59 3-Feb-15",None,None,None,Album Only,None,None,None
6827,"Animals ‰ ãÑ This compilation ( P ) 2015 UMG Recordings , Inc. and Sony Music Entertainment 3-Feb-15",Maroon 5,"Now That 's What I Call Music , Vol . 53","Pop , Music",Album Only,None,3:48,None
6828,"Do n't Ed Sheeran Now That 's What I Call Music , Vol . 53 ‰ ãÑ This compilation ( P ) 2015 UMG Recordings , Inc. and Sony Music Entertainment",None,None,"Pop , Music",Album Only,None,3:36,3-Feb-15
6829,"Habits ( Stay High ) Tove Lo Now That 's What I Call Music , Vol . 53 Pop , Music Album Only ‰ ãÑ This compilation ( P ) 2015 UMG Recordings , Inc. and Sony Music Entertainment 3-Feb-15",None,None,None,None,None,3:25,None
6830,"Love Me Harder ( feat . The Weeknd ) Ariana Grande Now That 's What I Call Music , Vol . 53 Album Only ‰ ãÑ This compilation ( P ) 2015 UMG Recordings , Inc. and Sony Music Entertainment 3:50 3-Feb-15",None,None,"Pop , Music",None,None,None,None
6831,I 'm Not the Only One Sam Smith 3:21 3-Feb-15,None,"Now That 's What I Call Music , Vol . 53","Pop , Music",Album Only,"‰ ãÑ This compilation ( P ) 2015 UMG Recordings , Inc. and Sony Music Entertainment",None,None
6832,"Steal My Girl One Direction ‰ ãÑ This compilation ( P ) 2015 UMG Recordings , Inc. and Sony Music Entertainment 3-Feb-15",None,"Now That 's What I Call Music , Vol . 53","Pop , Music",Album Only,None,3:45,None
6833,"The Heart Wants What it Wants Now That 's What I Call Music , Vol . 53 3:43 3-Feb-15",Selena Gomez,None,"Pop , Music",Album Only,"‰ ãÑ This compilation ( P ) 2015 UMG Recordings , Inc. and Sony Music Entertainment",None,None
6834,"Trumpets Pop , Music ‰ ãÑ This compilation ( P ) 2015 UMG Recordings , Inc. and Sony Music Entertainment 3-Feb-15",Jason Derulo,"Now That 's What I Call Music , Vol . 53",None,Album Only,None,3:33,None
6835,Beg for It ( feat . MÌ ÷ ) Album Only 3-Feb-15,Iggy Azalea,"Now That 's What I Call Music , Vol . 53","Pop , Music",None,"‰ ãÑ This compilation ( P ) 2015 UMG Recordings , Inc. and Sony Music Entertainment",2:56,None
6836,I Do n't Mind ( feat . Juicy J ) Usher,None,"Now That 's What I Call Music , Vol . 53","Pop , Music",Album Only,"‰ ãÑ This compilation ( P ) 2015 UMG Recordings , Inc. and Sony Music Entertainment",4:08,3-Feb-15
6837,Boom Clap Charli XCX Album Only 2:47,None,"Now That 's What I Call Music , Vol . 53","Pop , Music",None,"‰ ãÑ This compilation ( P ) 2015 UMG Recordings , Inc. and Sony Music Entertainment",None,3-Feb-15
6838,Waves ( Robin Schulz Radio Edit ),Mr. Probz,"Now That 's What I Call Music , Vol . 53","Pop , Music",Album Only,"‰ ãÑ This compilation ( P ) 2015 UMG Recordings , Inc. and Sony Music Entertainment",3:24,3-Feb-15
6839,"Blame ( feat . John Newman ) Calvin Harris Now That 's What I Call Music , Vol . 53 Album Only ‰ ãÑ This compilation ( P ) 2015 UMG Recordings , Inc. and Sony Music Entertainment",None,None,"Pop , Music",None,None,3:25,3-Feb-15
6840,A Sky Full of Stars 3-Feb-15,Coldplay,"Now That 's What I Call Music , Vol . 53","Pop , Music",Album Only,"‰ ãÑ This compilation ( P ) 2015 UMG Recordings , Inc. and Sony Music Entertainment",4:28,None
6841,"Shut Up and Dance ( NOW What 's Next ! ) Pop , Music Album Only ‰ ãÑ This compilation ( P ) 2015 UMG Recordings , Inc. and Sony Music Entertainment 3:16 3-Feb-15",WALK THE MOON,"Now That 's What I Call Music , Vol . 53",None,None,None,None,None
6842,"Knock Me Out ( NOW What 's Next ! ) Fancy Reagan Now That 's What I Call Music , Vol . 53 Pop , Music Album Only",None,None,None,None,"‰ ãÑ This compilation ( P ) 2015 UMG Recordings , Inc. and Sony Music Entertainment",3:22,3-Feb-15
6843,"Uncover ( NOW What 's Next ! ) Now That 's What I Call Music , Vol . 53 Pop , Music 3-Feb-15",Zara Larsson,None,None,Album Only,"‰ ãÑ This compilation ( P ) 2015 UMG Recordings , Inc. and Sony Music Entertainment",3:31,None
6844,"Who Are You Loving Now ? ( NOW What 's Next ! ) Now That 's What I Call Music , Vol . 53 ‰ ãÑ This compilation ( P ) 2015 UMG Recordings , Inc. and Sony Music Entertainment",Danny Mercer,None,"Pop , Music",Album Only,None,3:31,3-Feb-15
6845,"Hold the Line ( NOW What 's Next ! ) Jack + Eliza Now That 's What I Call Music , Vol . 53 ‰ ãÑ This compilation ( P ) 2015 UMG Recordings , Inc. and Sony Music Entertainment 3-Feb-15",None,None,"Pop , Music",Album Only,None,2:56,None
6846,When I 'm Gone Wiz Khalifa $ 1.29 4:08 28-Mar-11,None,Rolling Papers ( Deluxe Version ),"Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",None,‰ ãÑ 2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,None,None
6847,"On My Level ( feat . Too $ hort ) Wiz Khalifa Rolling Papers ( Deluxe Version ) Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap 28-Mar-11",None,None,None,$ 1.29,‰ ãÑ 2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,4:32,None
6848,Black and Yellow Rolling Papers ( Deluxe Version ) ‰ ãÑ 2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 3:37 28-Mar-11,Wiz Khalifa,None,"Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",$ 1.29,None,None,None
6849,Roll Up Wiz Khalifa ‰ ãÑ 2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 28-Mar-11,None,Rolling Papers ( Deluxe Version ),"Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",$ 1.29,None,3:47,None
6850,Hopes & Dreams $ 1.29 28-Mar-11,Wiz Khalifa,Rolling Papers ( Deluxe Version ),"Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",None,‰ ãÑ 2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,3:58,None
6851,"Wake Up Wiz Khalifa Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap $ 1.29 ‰ ãÑ 2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 3:46 28-Mar-11",None,Rolling Papers ( Deluxe Version ),None,None,None,None,None
6852,The Race Wiz Khalifa,None,Rolling Papers ( Deluxe Version ),"Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",$ 1.29,‰ ãÑ 2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:35,28-Mar-11
6853,Star of the Show ( feat . Chevy Woods ) Wiz Khalifa $ 1.29 28-Mar-11,None,Rolling Papers ( Deluxe Version ),"Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",None,‰ ãÑ 2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,4:46,None
